age,workclass,education,educationnum,maritalstatus,occupation,relationship,race,sex,capitalgain,capitalloss,hoursperweek,nativecountry
48,5,1,14,2,5,3,4,1,0,0,13,38
33,0,9,13,0,11,4,2,1,0,0,50,38
34,7,0,9,0,6,4,4,1,0,0,50,38
54,3,15,9,2,2,1,4,1,0,0,80,38
25,3,11,10,2,11,0,4,1,0,0,40,38
20,5,11,9,2,9,0,4,0,0,0,56,38
41,3,15,10,4,3,0,4,1,15024,0,40,38
29,3,11,14,2,9,5,4,0,0,0,84,38
41,5,11,9,0,9,3,4,1,0,0,25,38
27,3,15,9,4,11,3,4,0,0,0,45,38
54,7,11,10,2,3,4,3,0,0,0,80,38
23,3,12,13,2,11,5,4,0,0,0,50,38
53,6,13,9,2,7,3,4,1,0,0,40,38
42,5,15,10,5,13,4,4,1,0,0,40,38
17,5,2,13,2,7,2,4,1,0,0,50,38
35,3,11,4,4,0,0,4,1,0,0,40,29
31,3,11,13,4,3,5,1,1,0,0,30,38
65,3,9,13,2,3,0,4,1,0,0,40,38
27,3,15,10,2,14,0,4,1,0,0,40,38
23,6,11,11,4,13,0,4,0,0,0,40,38
44,7,9,5,4,2,0,4,1,0,0,40,38
31,3,11,10,5,11,4,4,1,0,0,25,38
35,4,9,9,4,7,1,4,1,0,0,43,35
64,3,3,10,5,10,0,4,0,0,0,50,38
34,3,11,10,2,11,0,4,0,0,0,45,38
56,3,12,3,2,11,0,4,1,0,0,40,38
58,3,11,13,2,11,0,4,0,0,0,40,28
35,4,9,13,5,3,0,4,1,5013,0,30,38
33,1,9,10,4,2,0,4,0,0,0,40,38
46,3,9,9,0,9,0,4,1,0,0,40,25
49,3,15,10,2,2,0,4,1,0,0,40,38
43,3,7,10,2,11,5,2,0,0,0,40,38
54,3,11,9,2,7,1,4,0,0,0,60,38
36,5,12,8,2,0,0,2,0,0,0,40,38
42,3,11,10,2,3,0,4,1,0,0,36,38
48,1,11,11,4,0,0,4,0,0,0,20,38
31,3,8,9,2,3,0,4,1,0,0,40,38
63,6,4,9,4,3,1,4,0,0,0,40,38
51,0,9,9,2,3,0,4,1,0,0,40,38
30,3,8,10,0,6,0,4,1,0,0,40,38
53,0,11,9,2,2,5,0,1,0,0,25,38
35,5,11,11,4,10,0,4,1,0,0,40,38
45,6,9,12,4,11,2,4,1,0,0,40,38
50,3,15,7,2,2,3,4,0,0,0,40,38
37,3,12,4,4,13,1,1,1,0,0,45,38
20,3,15,1,2,2,0,4,0,0,0,60,38
45,3,0,6,2,3,1,4,1,0,0,40,38
62,3,11,13,4,5,2,4,1,0,0,80,38
61,7,11,4,4,6,1,4,1,0,0,40,38
56,3,9,15,2,7,4,2,1,0,1977,20,38
36,3,9,13,4,9,1,2,1,0,0,16,38
39,3,9,9,2,3,2,2,1,0,0,60,38
32,1,9,9,0,5,3,4,0,0,0,32,38
61,3,11,13,4,9,4,4,1,0,0,40,38
30,1,15,12,0,0,0,4,0,0,1848,40,38
21,3,9,16,4,9,1,4,1,0,1485,35,38
26,6,11,9,2,8,1,4,0,0,0,47,38
35,3,11,10,0,2,0,4,1,0,0,45,38
52,5,9,13,6,0,1,4,0,0,0,40,38
36,3,11,11,4,2,5,4,1,0,0,37,38
50,3,11,9,0,10,0,4,0,0,0,40,38
34,1,7,3,4,9,0,4,1,0,0,40,38
20,6,11,10,0,2,4,4,1,14084,0,40,38
42,4,11,7,2,11,1,4,1,0,0,5,38
43,1,11,10,4,5,1,4,1,0,0,40,38
56,1,0,9,2,9,3,4,0,0,0,40,38
34,3,5,3,2,2,0,4,0,0,0,70,38
36,3,1,9,4,7,5,2,1,0,0,40,38
61,3,12,10,2,9,0,2,1,0,0,25,38
39,3,9,9,2,11,3,4,1,0,0,40,38
18,7,15,13,0,6,1,4,0,914,0,40,25
35,3,9,10,2,4,1,4,1,15024,0,50,38
48,3,5,13,0,11,0,4,1,0,0,40,38
62,3,15,10,2,6,0,4,1,0,0,26,38
62,1,15,10,6,11,0,4,0,0,0,45,38
23,3,2,13,3,3,0,4,1,0,0,40,38
46,3,11,9,2,2,1,4,1,0,0,40,38
45,1,15,13,5,7,5,4,1,0,0,40,38
51,3,5,14,2,7,0,4,1,4101,0,40,38
44,3,11,13,4,9,0,4,1,0,0,40,38
20,3,11,10,4,0,0,4,1,0,0,40,38
25,3,9,10,4,7,1,4,1,0,2001,40,38
43,3,11,10,4,13,3,4,1,0,0,55,38
30,1,11,11,2,13,0,4,1,0,0,45,38
44,3,15,11,4,11,1,4,1,0,0,40,38
51,5,11,9,2,9,3,4,0,0,0,40,38
57,3,15,10,2,6,1,4,1,0,0,60,38
35,3,15,9,2,11,0,4,1,0,0,40,38
22,3,0,13,4,9,0,4,1,3418,0,30,38
30,3,15,9,0,14,0,4,1,0,1590,40,38
28,3,11,14,2,6,2,4,1,0,0,40,38
43,3,11,9,5,2,5,4,1,0,0,28,32
34,3,11,10,4,4,0,4,1,0,0,40,38
53,3,11,4,2,14,0,4,0,0,0,40,38
60,3,15,14,0,3,0,4,0,0,0,39,38
22,3,1,9,0,6,0,4,0,0,0,40,38
37,3,11,13,2,14,0,4,1,3411,0,55,38
34,7,2,9,4,12,0,4,1,0,0,40,38
39,3,1,11,4,7,0,4,0,0,2415,20,38
33,3,11,12,4,5,4,1,0,2580,0,40,38
30,3,15,9,4,3,0,4,0,0,1573,48,38
71,3,7,9,0,7,2,4,1,0,0,40,38
26,3,11,13,4,14,0,4,1,0,0,60,38
18,3,10,7,2,0,0,4,1,0,0,40,38
24,5,0,9,4,11,0,4,0,0,0,35,38
27,3,9,10,4,11,0,4,1,0,0,40,38
23,3,15,7,4,9,0,4,0,0,0,45,38
49,3,15,9,2,7,0,4,1,0,0,80,38
18,3,11,10,4,13,0,4,0,0,0,40,38
23,3,9,13,4,6,0,4,1,0,0,40,38
39,1,15,9,4,2,0,4,1,0,0,24,38
35,3,8,9,4,0,4,4,1,0,0,48,38
47,3,11,9,4,5,1,4,0,0,0,40,38
27,3,15,13,4,7,0,4,1,0,880,38,38
45,3,15,10,2,14,1,4,0,0,1887,40,38
29,3,15,10,4,12,0,4,0,0,0,40,38
50,3,15,13,4,11,1,1,0,15024,0,40,38
48,3,5,14,2,6,1,4,1,0,0,40,38
34,3,7,9,2,3,1,4,0,0,0,40,38
41,3,11,9,2,9,0,3,0,0,0,60,38
82,3,7,9,4,0,0,4,1,0,0,15,38
47,3,8,15,2,9,1,4,0,0,0,55,38
59,5,15,10,2,14,1,4,1,0,0,35,38
43,3,2,9,4,2,0,4,1,114,0,45,8
54,3,11,10,4,3,3,4,1,0,0,40,38
51,3,9,10,2,0,3,4,1,7298,0,35,38
46,3,9,9,0,5,4,2,0,20051,0,27,38
43,3,8,9,2,9,3,4,1,0,0,45,38
20,3,12,9,2,7,4,4,1,0,0,40,25
37,6,9,9,4,2,1,4,0,0,0,35,38
40,5,11,4,2,12,1,4,1,0,0,38,38
57,3,9,9,0,13,1,4,0,15024,0,40,38
26,3,14,10,2,11,0,4,1,0,1902,40,38
35,3,15,9,4,11,0,4,1,0,0,72,38
56,3,11,10,4,7,0,4,1,0,0,32,38
36,3,0,14,4,14,0,4,1,0,0,40,38
48,3,15,13,4,9,1,2,1,0,0,21,38
35,3,9,9,4,3,0,4,1,0,0,40,38
38,5,11,10,2,11,4,4,0,0,0,73,29
19,5,11,10,2,9,0,4,0,0,0,30,38
53,3,9,9,6,14,4,4,1,0,0,40,38
22,1,15,10,2,2,5,4,1,1471,0,25,38
30,3,8,9,0,11,1,4,1,0,0,40,25
32,3,1,7,2,0,0,4,1,0,0,40,25
58,3,15,14,2,2,0,4,1,0,0,40,38
29,7,11,9,2,5,1,4,1,0,0,52,30
45,3,11,9,2,6,0,4,1,0,0,40,38
42,7,11,13,4,6,3,4,1,0,0,50,38
28,3,11,13,2,3,1,4,1,0,0,35,38
36,3,9,13,5,3,3,4,1,0,0,35,38
55,3,11,9,2,0,0,4,1,0,0,48,38
66,3,15,9,2,12,1,4,1,0,0,40,38
50,3,15,9,2,9,1,4,1,0,0,40,38
63,6,11,9,0,2,5,4,0,0,0,20,38
32,3,15,10,4,14,0,4,0,0,0,40,25
28,5,9,9,2,6,1,4,1,0,0,60,38
44,3,8,13,2,13,1,4,0,0,0,40,38
24,3,12,13,2,2,0,4,1,0,0,45,38
53,3,15,9,4,14,0,4,1,0,0,50,38
39,1,15,13,2,3,0,4,0,0,0,50,38
31,3,15,10,4,9,1,4,1,0,0,40,38
19,3,9,13,6,11,3,1,1,0,0,40,38
47,3,9,9,2,9,1,4,0,0,2001,43,38
41,3,10,15,2,5,0,4,0,0,0,40,38
39,3,15,9,4,11,0,4,0,0,1741,12,38
43,3,7,9,3,3,1,4,0,7688,0,55,38
48,3,9,7,2,9,3,4,0,0,0,10,38
52,3,11,14,4,6,4,4,0,0,0,45,38
27,3,11,9,5,4,0,4,0,0,0,40,38
21,3,11,10,2,2,1,4,0,99999,0,40,3
55,3,15,16,2,14,1,4,1,0,0,40,38
34,3,15,6,6,0,1,4,0,0,0,40,38
36,3,15,13,2,11,0,4,1,0,0,40,38
42,5,11,11,0,13,5,4,0,0,0,45,38
74,3,10,14,0,11,0,4,1,0,0,40,38
36,3,11,7,2,9,3,4,1,0,0,50,38
23,3,15,9,4,3,1,4,0,0,0,40,39
27,3,9,9,2,4,0,4,1,0,0,35,38
25,3,9,9,4,11,0,4,1,4386,0,40,38
19,5,15,13,4,2,5,4,0,0,0,40,38
29,1,9,9,4,3,2,4,1,0,0,43,38
33,3,11,9,2,12,0,4,0,0,0,45,31
23,1,1,12,2,11,0,4,1,0,0,40,38
35,0,11,9,3,0,0,4,1,0,0,35,38
46,3,11,9,2,14,0,4,0,3103,0,2,38
32,3,9,13,4,3,1,4,1,0,0,15,38
50,1,11,5,2,2,0,4,1,0,0,60,38
21,3,15,10,2,2,3,4,1,0,0,38,28
39,3,9,10,2,0,1,4,1,0,0,40,5
27,3,15,9,4,7,1,4,1,0,0,60,38
52,3,11,9,2,11,3,4,1,0,0,35,38
39,6,11,16,4,9,1,4,0,0,0,35,38
62,3,15,11,2,3,2,2,0,0,0,40,38
45,3,9,13,4,2,0,4,1,0,0,20,38
31,1,11,9,2,3,1,4,1,0,0,15,38
22,1,15,10,4,0,0,1,1,0,0,20,38
29,7,1,13,2,10,5,2,1,0,0,40,38
20,1,11,14,0,2,1,2,0,0,0,40,38
43,3,6,9,2,4,1,0,1,0,0,40,38
46,3,15,9,6,0,0,2,1,0,0,40,38
42,3,8,10,4,0,0,4,0,0,0,35,38
36,3,11,10,4,6,0,4,1,0,0,35,25
24,3,15,10,6,3,0,4,1,0,0,40,38
40,3,11,13,4,3,0,4,1,0,0,20,38
50,3,12,4,4,7,4,4,1,0,0,36,38
22,3,9,9,2,3,5,1,1,0,0,16,38
36,3,11,10,4,2,0,4,1,2907,0,45,38
19,3,8,14,2,11,1,2,1,0,0,20,38
52,6,9,9,2,7,1,4,1,0,625,50,38
22,3,11,10,4,2,0,4,1,0,0,40,38
30,3,0,9,0,9,1,4,1,0,0,40,38
44,4,9,10,2,13,1,4,0,0,0,12,38
46,1,11,11,4,9,0,4,0,0,0,40,38
47,3,2,13,4,2,1,4,0,0,0,48,38
29,3,1,14,4,13,0,4,1,7298,0,40,38
62,3,15,11,6,11,0,2,1,11678,0,40,38
53,3,15,10,2,3,1,4,0,0,0,52,38
53,3,9,13,4,2,5,0,0,2176,0,16,38
28,5,9,9,2,3,1,4,1,0,0,40,38
19,3,12,13,2,11,3,4,0,0,0,75,38
32,3,6,10,0,2,4,4,1,0,0,16,38
26,4,9,6,2,3,0,2,1,0,0,40,29
31,6,11,9,2,2,5,4,1,0,0,40,38
33,3,15,2,4,12,5,4,1,0,0,20,38
25,3,1,9,2,11,0,4,0,0,0,40,38
58,3,11,14,2,10,4,4,1,0,0,40,30
52,0,9,9,4,3,0,4,0,0,0,40,38
28,3,7,4,4,12,0,0,1,0,0,40,38
28,3,5,10,2,6,3,4,1,0,0,38,38
53,3,12,11,2,11,3,4,1,0,0,40,38
48,3,11,9,2,4,0,4,1,0,0,30,38
51,7,9,9,4,3,5,0,0,0,0,40,38
33,3,9,13,4,6,2,4,0,0,0,40,38
32,3,9,9,4,0,0,4,1,0,0,30,38
47,3,15,12,4,2,1,4,1,0,0,40,38
41,3,9,10,4,6,1,2,0,0,0,50,34
40,3,15,11,4,2,0,4,0,0,1741,50,38
36,3,7,10,2,2,3,4,1,0,0,50,38
27,3,5,9,6,7,5,4,0,0,0,25,38
32,3,0,5,3,12,4,4,0,0,0,40,7
39,6,15,14,2,2,0,1,0,0,0,40,38
75,4,11,9,0,14,0,4,1,0,0,25,38
23,3,9,7,0,5,1,4,1,0,0,40,38
19,3,15,10,2,7,1,4,1,0,0,50,38
38,3,14,9,0,11,0,4,0,0,0,30,38
48,3,15,14,2,0,0,4,1,0,0,40,38
26,3,0,9,2,0,4,4,1,0,0,40,38
27,6,1,9,2,3,0,4,1,0,0,40,38
44,1,15,9,2,0,1,4,0,0,0,40,38
63,1,7,10,2,7,4,4,1,0,0,70,25
59,3,15,10,2,0,0,4,0,0,0,50,38
46,3,11,9,2,0,0,4,1,0,0,40,38
50,3,7,10,4,7,0,2,1,0,0,40,38
52,3,15,9,4,3,1,4,0,0,0,40,38
40,3,15,13,6,3,4,4,1,7298,0,40,38
35,3,9,9,4,14,1,2,1,0,0,45,38
38,3,11,9,5,6,4,2,1,0,1668,25,19
46,3,11,9,2,9,0,4,1,0,0,40,38
25,1,12,5,2,3,0,4,0,0,0,40,38
51,3,9,9,2,3,0,4,1,0,0,40,38
21,3,11,15,4,11,1,4,1,25236,0,36,38
24,7,15,10,2,14,0,4,1,0,0,40,38
17,7,0,10,4,10,1,2,0,0,0,20,38
22,3,15,9,0,3,0,4,0,0,0,40,38
58,3,11,13,2,7,0,4,1,0,0,40,38
57,3,11,11,4,11,0,4,1,0,0,29,38
48,3,11,10,2,14,1,2,1,0,0,40,38
26,3,9,13,6,6,0,4,1,3464,0,42,38
25,0,9,7,2,0,0,4,0,0,0,40,38
21,3,8,12,2,7,1,4,1,0,2603,40,38
41,3,15,11,2,9,5,4,0,0,0,40,38
30,3,11,10,4,3,0,4,1,0,0,48,38
29,3,4,3,2,7,5,4,1,0,0,40,38
80,3,15,10,2,3,1,4,1,15024,0,10,38
30,1,14,14,2,7,0,4,1,0,0,30,38
49,3,11,9,2,7,1,2,1,0,0,40,38
40,6,12,7,2,3,0,4,1,0,1408,40,38
39,6,11,7,4,5,3,2,1,0,0,40,38
31,3,15,9,2,0,0,4,1,0,0,30,38
52,7,11,10,4,3,3,4,1,0,0,40,38
28,3,15,13,2,2,1,4,0,0,0,18,38
31,3,11,10,2,13,1,4,1,0,0,45,38
23,3,12,10,2,9,1,4,1,0,0,40,38
62,3,15,12,4,2,3,4,1,0,0,56,30
69,4,9,14,4,2,0,2,1,0,1573,40,38
34,3,11,9,4,11,3,4,0,0,0,37,38
27,3,11,13,4,13,4,2,1,0,0,40,38
46,3,11,13,4,7,0,4,1,0,0,40,9
36,1,11,9,2,10,3,4,0,0,0,40,19
30,3,9,9,2,9,0,4,1,4650,0,40,38
27,3,5,6,2,0,0,2,0,0,0,6,38
30,3,3,7,4,4,1,4,1,0,0,60,38
28,3,11,9,4,11,4,1,1,0,0,24,38
34,3,11,13,4,11,0,4,1,0,0,40,38
25,3,9,14,2,0,3,4,1,0,0,40,38
73,3,15,3,2,7,0,4,0,0,0,40,38
43,7,11,13,4,0,1,4,1,0,0,50,38
40,3,12,7,2,2,1,4,0,0,0,40,38
36,3,11,9,4,3,0,4,1,0,0,45,38
29,3,9,10,2,3,1,4,1,0,0,40,38
50,1,1,9,4,9,1,4,0,0,0,50,38
22,3,15,11,0,7,0,4,1,0,0,40,38
27,3,11,10,0,11,1,4,1,0,0,40,38
37,3,11,13,4,0,4,4,0,7298,0,30,38
39,3,9,13,4,2,0,4,0,0,0,31,38
60,3,11,9,2,11,1,4,0,0,0,40,38
41,3,15,9,4,9,1,4,0,0,0,40,38
38,4,9,5,4,10,0,4,1,0,0,60,38
52,5,9,13,2,4,0,2,1,0,0,60,38
31,3,11,11,2,9,3,4,0,0,0,40,38
53,3,6,10,2,13,1,4,1,0,0,50,38
44,0,9,7,6,7,4,4,0,0,0,70,41
35,4,12,9,4,10,0,4,1,0,0,50,38
37,3,11,11,4,2,3,4,0,0,0,55,38
55,3,12,10,2,6,0,4,1,0,0,40,38
19,3,15,15,6,14,1,4,1,0,0,50,38
33,3,11,4,2,11,4,4,1,0,0,35,38
20,5,11,9,2,2,1,4,1,0,0,56,38
23,6,11,6,4,4,1,4,0,0,0,40,38
31,7,9,9,2,11,0,4,0,10520,1902,30,3
21,3,8,9,5,6,0,4,0,0,0,40,38
34,3,11,11,0,0,1,4,1,0,0,40,38
46,3,9,13,4,6,0,4,1,0,0,40,38
65,3,8,15,2,9,4,4,1,0,0,45,38
50,3,11,10,2,5,4,4,1,0,0,40,38
34,3,11,12,2,3,2,4,0,0,0,40,38
48,4,15,9,2,2,3,4,0,0,0,50,38
33,3,11,9,2,9,3,4,0,0,0,50,38
25,3,9,10,2,3,0,4,1,0,0,40,38
22,3,11,9,2,9,1,4,1,0,0,42,38
46,5,5,13,4,3,0,4,0,0,0,40,38
30,3,11,9,2,0,1,4,1,0,0,40,38
17,6,11,13,2,6,0,4,0,0,0,40,38
23,6,9,10,2,4,4,4,1,0,0,45,38
43,3,11,10,2,13,0,4,1,0,0,40,38
54,3,15,9,2,0,0,1,1,0,0,40,38
46,3,7,13,2,9,4,4,1,0,0,50,38
31,1,12,6,2,9,0,4,0,0,1504,40,38
23,3,11,7,2,9,3,4,0,0,0,50,38
21,3,11,9,5,7,0,4,1,0,0,50,38
40,3,11,9,2,0,4,4,0,0,0,48,38
62,3,11,10,4,3,3,4,1,0,0,40,19
62,3,9,13,4,11,4,4,1,0,0,8,38
50,3,15,4,4,11,1,4,1,0,0,6,38
33,3,11,9,2,5,0,4,0,0,0,40,38
59,3,15,7,4,3,1,4,1,0,0,40,38
40,3,11,10,2,9,0,4,0,0,0,50,32
25,3,11,10,2,3,1,4,1,0,0,40,39
35,3,11,15,2,10,1,4,0,0,1977,3,38
45,7,11,4,4,13,3,4,1,4064,0,32,38
58,6,11,9,2,5,4,4,1,0,0,35,38
30,6,15,13,2,10,5,4,1,0,1579,55,38
54,3,12,12,2,9,0,4,0,99999,0,35,38
49,3,9,13,0,3,0,4,0,0,0,45,38
29,3,15,11,2,14,3,4,1,0,0,40,38
55,3,9,10,2,9,4,4,1,0,0,40,38
20,5,15,13,2,9,0,4,1,0,0,50,38
40,3,9,9,2,11,0,4,1,0,0,40,38
53,3,15,14,4,11,0,4,1,0,0,60,22
28,3,11,9,2,5,0,4,1,0,0,15,38
59,3,6,9,2,9,5,4,1,0,0,40,38
52,7,2,14,6,3,1,2,0,0,0,60,38
25,3,9,9,0,3,1,4,0,6418,0,40,38
33,3,9,9,2,13,2,1,0,0,0,40,38
21,3,7,9,2,2,1,2,1,0,0,40,38
49,0,11,11,2,14,1,4,0,0,0,40,38
33,6,15,10,2,11,0,4,1,0,0,50,38
57,3,7,10,0,0,1,2,1,0,0,40,38
30,3,14,2,4,2,0,4,1,0,0,40,38
31,3,8,13,2,11,0,4,1,0,0,30,38
36,3,11,10,2,4,3,4,1,0,0,40,38
33,5,2,9,2,12,0,4,1,0,0,50,38
31,3,14,9,2,7,1,4,1,0,0,40,38
30,3,15,10,4,11,3,4,1,0,0,24,38
47,3,15,12,4,2,0,4,1,4650,0,20,38
24,5,2,9,2,11,0,4,1,0,0,10,38
27,3,11,9,0,3,3,4,0,0,0,14,38
35,3,10,9,4,9,0,4,1,0,0,40,38
28,4,11,9,2,6,4,4,1,0,0,40,38
21,1,11,13,4,9,1,2,1,0,0,40,38
24,3,12,10,0,14,0,4,1,0,0,60,38
57,3,9,6,4,11,1,4,1,0,0,44,38
48,3,7,10,0,9,0,4,0,0,0,40,38
31,1,11,9,2,9,0,4,1,5178,0,50,38
21,3,0,9,0,2,0,4,1,0,0,50,2
31,4,8,7,4,7,0,2,0,0,0,40,38
30,5,11,15,4,7,0,4,0,0,0,40,38
29,3,0,13,4,2,0,4,1,0,0,40,38
26,3,15,9,2,7,5,4,0,0,0,50,38
37,3,14,10,2,11,0,2,1,0,0,60,38
32,3,0,9,2,4,2,4,1,0,0,40,38
61,3,11,9,2,12,1,4,0,0,0,25,38
28,3,11,5,0,0,5,4,1,0,0,40,2
30,3,9,9,0,0,3,4,1,0,0,12,18
20,3,15,9,2,11,5,4,0,0,0,35,10
63,3,12,13,4,2,3,4,1,0,0,40,38
52,5,9,13,2,0,0,2,1,0,0,70,38
41,6,7,14,2,2,1,1,0,0,0,35,38
26,3,11,16,4,0,0,4,1,0,0,40,38
77,3,9,10,5,3,0,2,1,0,0,20,38
22,3,15,9,4,2,1,4,0,0,0,40,38
41,3,9,10,0,3,1,4,0,0,0,10,38
36,3,11,12,4,0,1,4,1,0,0,52,3
75,3,9,14,4,5,0,4,1,4386,1848,40,38
28,3,15,10,2,3,1,4,1,0,0,40,38
36,4,12,10,4,2,2,4,1,0,0,50,38
41,3,11,10,2,7,1,4,1,2407,0,45,38
43,3,11,11,0,2,0,4,0,0,0,25,5
39,3,11,10,4,3,3,4,1,0,0,40,22
60,6,15,10,0,0,3,4,0,0,1408,40,38
36,3,9,12,2,11,1,4,1,0,0,40,16
37,3,11,11,2,3,1,4,0,0,0,60,38
20,3,9,13,2,9,3,4,1,0,0,40,38
43,3,11,6,5,5,0,4,0,0,0,60,38
37,3,8,14,4,3,0,2,1,0,0,37,39
37,3,1,13,5,7,3,4,1,0,0,40,38
31,3,11,6,2,11,3,4,0,0,0,44,38
20,3,11,10,0,11,4,4,1,0,0,30,25
37,3,7,10,2,5,4,4,1,0,0,75,38
36,7,9,4,0,14,0,4,1,15024,0,50,38
24,3,8,13,4,3,0,4,1,0,0,40,38
57,3,9,10,4,13,4,4,0,0,0,40,38
38,7,9,10,6,7,1,2,1,0,0,40,38
23,3,11,6,0,3,4,4,1,0,0,40,38
20,3,15,7,2,14,0,2,1,0,0,45,38
35,0,11,9,2,2,0,4,1,0,0,40,38
38,3,11,13,2,3,0,4,1,0,0,32,38
59,3,11,14,4,9,1,1,0,0,0,50,38
22,3,9,11,4,9,0,4,0,0,0,50,38
48,6,15,9,2,0,3,4,1,0,0,40,38
22,7,15,9,0,3,4,4,1,15024,0,40,38
40,7,15,9,5,5,0,4,0,0,0,35,38
59,3,9,14,4,9,4,4,1,0,0,40,38
18,0,12,9,6,3,0,4,1,0,0,50,38
33,3,11,13,4,5,0,4,1,0,0,55,38
21,1,9,13,2,13,4,4,0,0,0,20,38
65,3,9,9,0,2,3,4,1,0,0,25,38
47,3,7,8,6,7,4,4,0,0,0,65,25
34,3,12,10,2,2,0,4,1,0,0,40,38
60,3,11,14,0,7,4,4,1,0,0,50,38
77,3,12,10,0,6,0,4,1,0,0,40,38
48,3,9,13,2,2,0,4,1,0,0,15,38
29,3,0,13,0,3,0,1,1,0,0,40,38
20,6,9,9,4,2,0,4,1,0,0,50,38
25,0,9,9,4,2,0,4,0,0,0,40,38
43,3,9,9,4,9,4,4,1,0,0,40,38
68,3,9,13,0,3,1,4,0,5178,0,40,38
45,3,0,10,0,0,0,4,0,0,0,40,38
66,3,12,9,4,2,3,4,0,0,0,40,38
39,0,15,14,2,14,2,4,1,0,0,25,38
25,3,15,9,2,0,5,4,1,0,0,25,38
46,3,11,13,0,9,0,4,1,0,0,38,38
27,3,11,13,4,13,3,4,1,0,0,40,38
24,7,11,10,4,14,3,4,0,0,0,40,38
23,3,9,10,2,6,1,4,1,0,1887,45,20
48,3,15,9,4,11,1,2,0,0,0,35,38
58,3,9,11,2,7,4,4,1,0,0,24,38
69,7,10,9,2,2,4,4,1,0,0,49,38
30,3,11,13,2,14,1,4,0,0,1887,50,38
26,1,15,10,2,14,0,4,1,0,0,99,38
28,3,11,10,2,0,4,4,0,0,0,40,38
29,3,11,13,2,0,0,4,1,0,0,55,38
40,7,8,12,2,13,0,4,1,0,0,40,23
63,1,11,10,4,11,4,4,1,0,0,40,38
33,3,15,13,4,9,0,4,0,0,0,60,38
21,3,14,10,4,3,4,4,1,0,0,40,38
35,3,11,10,2,13,0,4,1,0,0,45,38
73,4,8,7,4,9,0,4,0,0,0,40,4
30,3,1,10,2,10,1,4,1,8614,0,40,38
19,3,11,9,2,4,1,4,1,0,0,50,38
17,3,11,3,6,5,0,4,1,0,2377,40,38
63,3,8,9,4,0,1,4,0,0,0,60,38
17,3,1,15,2,11,0,4,1,0,0,30,38
34,5,8,11,2,11,4,4,1,0,0,40,38
58,5,14,9,2,2,0,4,1,0,0,30,38
20,3,9,14,4,0,0,4,1,0,0,40,38
35,3,9,10,4,14,3,1,0,0,0,50,38
20,3,11,9,0,2,1,4,1,0,0,50,38
22,7,15,10,0,3,0,4,1,0,2415,40,38
58,7,9,9,4,9,3,4,1,2885,0,70,29
26,3,11,12,4,11,1,4,0,0,0,40,38
63,3,9,11,0,7,1,4,0,0,0,35,38
26,3,9,9,5,11,5,4,0,0,0,15,29
17,4,11,14,2,2,1,4,0,0,0,40,38
48,3,11,11,2,3,1,4,1,15024,0,40,38
41,5,11,9,4,9,0,4,1,99999,0,70,38
30,3,9,9,2,14,0,4,0,0,0,40,38
51,4,11,9,4,13,1,4,1,0,0,60,38
19,3,5,13,5,9,4,4,1,0,0,30,38
40,3,11,12,2,4,3,4,0,0,0,20,38
62,5,11,14,2,2,0,4,1,27828,0,40,25
30,1,15,9,2,13,1,4,0,0,0,40,38
22,3,12,10,2,9,0,4,0,0,0,40,38
25,3,11,13,4,10,1,2,1,0,0,25,38
32,3,11,9,4,11,1,4,1,0,0,15,38
49,3,9,10,4,13,4,1,1,0,0,40,38
46,3,0,13,2,0,3,4,1,0,0,78,38
50,3,8,9,2,3,0,0,0,0,1408,38,38
48,3,8,13,2,3,3,4,0,0,0,50,38
20,3,12,10,6,6,1,2,1,0,0,40,37
35,1,11,10,4,13,0,4,1,0,0,40,38
27,3,15,9,6,9,1,4,0,0,0,45,38
27,3,11,14,4,3,0,4,1,0,0,40,38
39,0,15,9,2,7,1,4,1,0,0,52,38
23,3,15,9,4,3,1,4,1,0,0,60,38
40,3,15,10,2,13,1,4,1,0,1721,18,38
47,3,9,10,4,14,4,4,0,0,0,40,38
34,7,11,9,2,11,1,4,0,0,0,50,38
31,3,11,10,2,7,0,4,1,0,0,50,38
40,3,9,10,2,4,1,4,0,0,0,20,38
60,3,12,14,4,4,1,3,1,0,0,65,38
19,0,15,12,4,13,1,4,1,0,0,40,18
47,3,15,7,4,14,0,2,1,0,0,40,38
19,1,12,13,2,14,0,4,0,0,0,55,38
39,3,15,5,2,9,3,4,1,0,0,40,38
31,3,12,13,2,0,5,4,0,0,0,40,38
28,0,15,9,2,3,4,3,0,0,2339,8,38
47,3,11,9,0,11,0,4,1,0,0,60,32
35,3,15,10,4,11,1,4,1,0,0,60,38
67,7,11,7,2,13,0,4,0,0,0,40,38
17,3,7,10,4,14,0,4,1,0,0,20,38
33,3,15,10,2,2,0,4,1,0,0,40,38
35,3,9,13,4,2,1,4,1,0,0,50,38
28,3,11,9,4,5,3,4,1,6514,0,20,38
21,3,1,10,2,9,3,4,1,0,0,40,20
54,1,11,13,2,9,0,4,1,0,0,40,38
22,3,9,10,2,13,0,4,1,0,0,30,38
48,5,14,10,5,0,0,4,0,0,0,60,38
31,3,15,13,4,13,3,2,0,0,0,40,38
19,3,15,13,0,3,3,2,0,0,0,30,29
63,5,9,9,2,6,0,4,1,0,0,48,38
23,7,11,12,2,0,1,4,1,0,0,60,38
73,5,9,13,2,3,3,4,1,0,0,50,38
